Zeit;Kanal A
(ms);(V)

-6,92499981;0,90557330
-6,89999981;0,88668800
-6,87499982;0,88668800
-6,84999982;0,88668800
-6,82499982;0,88668800
-6,79999982;0,88668800
-6,77499982;0,88668800
-6,74999982;0,88668800
-6,72499982;0,88668800
-6,69999982;0,86780270
-6,67499982;0,88668800
-6,64999982;0,88668800
-6,62499982;0,86780270
-6,59999982;0,90557330
-6,57499982;0,88668800
-6,54999982;0,90557330
-6,52499982;0,88668800
-6,49999982;0,88668800
-6,47499983;0,88668800
-6,44999983;0,88668800
-6,42499983;0,88668800
-6,39999983;0,90557330
-6,37499983;0,88668800
-6,34999983;0,88668800
-6,32499983;0,88668800
-6,29999983;0,88668800
-6,27499983;0,88668800
-6,24999983;0,84897880
-6,22499983;0,90557330
-6,19999983;0,88668800
-6,17499983;0,90557330
-6,14999983;0,90557330
-6,12499983;0,88668800
-6,09999983;0,88668800
-6,07499984;0,84897880
-6,04999984;0,88668800
-6,02499984;0,86780270
-5,99999984;0,88668800
-5,97499984;0,90557330
-5,94999984;0,88668800
-5,92499984;0,88668800
-5,89999984;0,88668800
-5,87499984;0,88668800
-5,84999984;0,86780270
-5,82499984;0,90557330
-5,79999984;0,88668800
-5,77499984;0,90557330
-5,74999984;0,92445870
-5,72499984;0,88668800
-5,69999985;0,88668800
-5,67499985;0,88668800
-5,64999985;0,88668800
-5,62499985;0,88668800
-5,59999985;0,88668800
-5,57499985;0,88668800
-5,54999985;0,88668800
-5,52499985;0,88668800
-5,49999985;0,88668800
-5,47499985;0,88668800
-5,44999985;0,88668800
-5,42499985;0,88668800
-5,39999985;0,88668800
-5,37499985;0,90557330
-5,34999985;0,88668800
-5,32499985;0,90557330
-5,29999986;0,88668800
-5,27499986;0,88668800
-5,24999986;0,90557330
-5,22499986;0,86780270
-5,19999986;0,90557330
-5,17499986;0,90557330
-5,14999986;0,88668800
-5,12499986;0,88668800
-5,09999986;0,88668800
-5,07499986;0,88668800
-5,04999986;0,90557330
-5,02499986;0,88668800
-4,99999986;0,88668800
-4,97499986;0,90557330
-4,94999986;0,88668800
-4,92499986;0,96216780
-4,89999987;0,86780270
-4,87499987;0,88668800
-4,84999987;0,88668800
-4,82499987;0,90557330
-4,79999987;0,88668800
-4,77499987;0,88668800
-4,74999987;0,88668800
-4,72499987;0,88668800
-4,69999987;0,92445870
-4,67499987;0,88668800
-4,64999987;0,88668800
-4,62499987;0,88668800
-4,59999987;0,88668800
-4,57499987;0,88668800
-4,54999987;0,88668800
-4,52499987;0,86780270
-4,49999988;0,88668800
-4,47499988;0,88668800
-4,44999988;0,88668800
-4,42499988;0,88668800
-4,39999988;0,86780270
-4,37499988;0,88668800
-4,34999988;0,88668800
-4,32499988;0,88668800
-4,29999988;0,88668800
-4,27499988;0,88668800
-4,24999988;0,88668800
-4,22499988;0,88668800
-4,19999988;0,88668800
-4,17499988;0,90557330
-4,14999988;0,86780270
-4,12499988;0,90557330
-4,09999989;0,88668800
-4,07499989;0,88668800
-4,04999989;0,88668800
-4,02499989;0,88668800
-3,99999989;0,88668800
-3,97499989;0,88668800
-3,94999989;0,88668800
-3,92499989;0,88668800
-3,89999989;0,88668800
-3,87499989;0,88668800
-3,84999989;0,83009350
-3,82499989;0,88668800
-3,79999989;0,88668800
-3,77499989;0,88668800
-3,74999989;0,88668800
-3,72499989;0,88668800
-3,69999990;0,83009350
-3,67499990;0,96216780
-3,64999990;0,88668800
-3,62499990;0,86780270
-3,59999990;0,88668800
-3,57499990;0,90557330
-3,54999990;0,90557330
-3,52499990;0,86780270
-3,49999990;0,86780270
-3,47499990;0,90557330
-3,44999990;0,92445870
-3,42499990;0,90557330
-3,39999990;0,90557330
-3,37499990;0,88668800
-3,34999990;0,88668800
-3,32499991;0,90557330
-3,29999991;0,90557330
-3,27499991;0,90557330
-3,24999991;0,94328250
-3,22499991;0,88668800
-3,19999991;0,90557330
-3,17499991;0,88668800
-3,14999991;0,88668800
-3,12499991;0,90557330
-3,09999991;0,88668800
-3,07499991;0,88668800
-3,04999991;0,88668800
-3,02499991;0,88668800
-2,99999991;0,88668800
-2,97499991;0,86780270
-2,94999991;0,86780270
-2,92499992;0,86780270
-2,89999992;0,90557330
-2,87499992;0,86780270
-2,84999992;0,90557330
-2,82499992;0,88668800
-2,79999992;0,88668800
-2,77499992;0,86780270
-2,74999992;0,90557330
-2,72499992;0,90557330
-2,69999992;0,86780270
-2,67499992;0,86780270
-2,64999992;0,90557330
-2,62499992;0,88668800
-2,59999992;0,88668800
-2,57499992;0,88668800
-2,54999992;0,88668800
-2,52499993;0,88668800
-2,49999993;0,88668800
-2,47499993;0,88668800
-2,44999993;0,88668800
-2,42499993;0,88668800
-2,39999993;0,88668800
-2,37499993;0,90557330
-2,34999993;0,88668800
-2,32499993;0,88668800
-2,29999993;0,90557330
-2,27499993;0,90557330
-2,24999993;0,88668800
-2,22499993;0,90557330
-2,19999993;0,88668800
-2,17499993;0,90557330
-2,14999993;0,88668800
-2,12499994;0,90557330
-2,09999994;0,88668800
-2,07499994;0,88668800
-2,04999994;0,90557330
-2,02499994;0,86780270
-1,99999994;0,88668800
-1,97499994;0,88668800
-1,94999994;0,88668800
-1,92499994;0,88668800
-1,89999994;0,88668800
-1,87499994;0,88668800
-1,84999994;0,88668800
-1,82499994;0,90557330
-1,79999994;0,86780270
-1,77499994;0,88668800
-1,74999994;0,88668800
-1,72499995;0,88668800
-1,69999995;0,88668800
-1,67499995;0,88668800
-1,64999995;0,88668800
-1,62499995;0,90557330
-1,59999995;0,88668800
-1,57499995;0,88668800
-1,54999995;0,88668800
-1,52499995;0,88668800
-1,49999995;0,88668800
-1,47499995;0,88668800
-1,44999995;0,88668800
-1,42499995;0,88668800
-1,39999995;0,88668800
-1,37499995;0,90557330
-1,34999995;0,88668800
-1,32499996;0,88668800
-1,29999996;0,88668800
-1,27499996;0,88668800
-1,24999996;0,90557330
-1,22499996;0,88668800
-1,19999996;0,84897880
-1,17499996;0,88668800
-1,14999996;0,88668800
-1,12499996;0,88668800
-1,09999996;0,88668800
-1,07499996;0,88668800
-1,04999996;0,88668800
-1,02499996;0,90557330
-0,99999996;0,86780270
-0,97499996;0,88668800
-0,94999997;0,86780270
-0,92499997;0,88668800
-0,89999997;0,88668800
-0,87499997;0,90557330
-0,84999997;0,92445870
-0,82499997;0,90557330
-0,79999997;0,84897880
-0,77499997;0,88668800
-0,74999997;0,88668800
-0,72499997;0,88668800
-0,69999997;0,88668800
-0,67499997;0,90557330
-0,64999997;0,88668800
-0,62499997;0,88668800
-0,59999997;0,88668800
-0,57499997;0,88668800
-0,54999998;0,88668800
-0,52499998;0,88668800
-0,49999998;0,88668800
-0,47499998;0,88668800
-0,44999998;0,88668800
-0,42499998;0,88668800
-0,39999998;0,86780270
-0,37499998;0,90557330
-0,34999998;0,88668800
-0,32499998;0,88668800
-0,29999998;0,90557330
-0,27499998;0,90557330
-0,24999998;0,86780270
-0,22499998;0,90557330
-0,19999998;0,88668800
-0,17499998;0,90557330
-0,14999999;0,88668800
-0,12499999;0,83009350
-0,09999999;0,88668800
-0,07499999;0,88668800
-0,04999999;0,88668800
-0,02499999;0,88668800
0,00000001;0,88668800
0,02500001;0,88668800
0,05000001;0,86780270
0,07500001;0,88668800
0,10000001;0,88668800
0,12500001;0,88668800
0,15000001;0,88668800
0,17500001;0,88668800
0,20000001;0,88668800
0,22500001;0,88668800
0,25000000;0,88668800
0,27500000;0,88668800
0,30000000;0,88668800
0,32500000;0,88668800
0,35000000;0,88668800
0,37500000;0,88668800
0,40000000;0,88668800
0,42500000;0,86780270
0,45000000;0,90557330
0,47500000;0,90557330
0,50000000;0,88668800
0,52500000;0,88668800
0,55000000;0,88668800
0,57500000;0,90557330
0,60000000;0,88668800
0,62500000;0,88668800
0,64999999;0,88668800
0,67499999;0,88668800
0,69999999;0,90557330
0,72499999;0,88668800
0,74999999;0,92445870
0,77499999;0,86780270
0,79999999;0,88668800
0,82499999;0,88668800
0,84999999;0,90557330
0,87499999;0,90557330
0,89999999;0,92445870
0,92499999;0,88668800
0,94999999;0,88668800
0,97499999;0,88668800
0,99999999;0,88668800
1,02499999;0,88668800
1,04999998;0,88668800
1,07499998;0,90557330
1,09999998;0,88668800
1,12499998;0,88668800
1,14999998;0,88668800
1,17499998;0,90557330
1,19999998;0,88668800
1,22499998;0,88668800
1,24999998;0,88668800
1,27499998;0,88668800
1,29999998;0,88668800
1,32499998;0,88668800
1,34999998;0,88668800
1,37499998;0,88668800
1,39999998;0,88668800
1,42499997;0,88668800
1,44999997;0,88668800
1,47499997;0,88668800
1,49999997;0,88668800
1,52499997;0,88668800
1,54999997;0,88668800
1,57499997;0,88668800
1,59999997;0,88668800
1,62499997;0,88668800
1,64999997;0,88668800
1,67499997;0,94328250
1,69999997;0,94328250
1,72499997;0,88668800
1,74999997;0,90557330
1,77499997;0,90557330
1,79999997;0,88668800
